booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
109048,183,Customer_183,Individual,2023-10-08,Udaipur,None,37,Olive Lodge,Udaipur,3,Budget,40,2024-03-05,2024-03-12,2024-03-14,Deluxe,1,2,Travel Agent,4056.69,1199.01,FEST15,6914.37,Debit Card,Completed,,
109049,704,Customer_704,Individual,2022-08-28,Kochi,Platinum,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-06-12,2024-06-19,2024-06-22,Deluxe,1,3,Direct Website,22556.42,0.0,NONE,67669.26,Debit Card,Completed,5.0,2024-07-10
109050,770,Customer_770,Corporate,2023-10-05,Manali,Silver,41,Marigold Residency,Pune,4,Mid-Range,60,2024-06-01,2024-06-03,2024-06-05,Standard,1,2,Corporate Portal,3982.53,1271.33,FEST15,6693.73,UPI,Completed,6.0,2024-06-18
109051,435,Customer_435,Corporate,2023-10-25,Mumbai,Gold,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-10-18,2024-11-02,2024-11-04,Suite,3,2,Corporate Portal,10122.5,6909.07,SAVE10,53825.93,Debit Card,Completed,6.0,2024-11-06
109052,204,Customer_204,Corporate,2022-04-28,Mumbai,None,26,Mango Courtyard,Mumbai,2,Budget,60,2024-04-06,2024-07-05,2024-07-07,Deluxe,1,2,Direct Website,3842.46,0.0,NONE,7684.92,Credit Card,Completed,,
109053,735,Customer_735,Individual,2023-09-28,Pune,Gold,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-01-16,2024-02-10,2024-02-15,Deluxe,1,5,OTA,7507.75,7110.86,APPDEAL,30427.89,Net Banking,Completed,2.0,2024-02-28
109054,684,Customer_684,Corporate,2023-06-10,Udaipur,None,31,Azure Residency,Udaipur,2,Premium,150,2024-04-02,2024-04-27,2024-05-02,Standard,1,5,Travel Agent,9298.16,0.0,,46490.8,Debit Card,Completed,6.0,2024-05-20
109055,583,Customer_583,Individual,2023-07-07,Kochi,Gold,28,Indigo Retreat,Kochi,4,Budget,200,2023-11-17,2024-02-15,2024-02-17,Deluxe,1,2,Corporate Portal,2930.68,0.0,,5861.36,Debit Card,Completed,,
109056,39,Customer_39,Individual,2023-01-15,Delhi,None,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-07-30,2024-08-01,2024-08-03,Deluxe,1,2,OTA,5426.86,2803.69,SAVE10,8050.03,Credit Card,Completed,,
109057,792,Customer_792,Individual,2023-04-14,Bangalore,Gold,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-05-31,2024-06-15,2024-06-17,Standard,1,2,Corporate Portal,5154.89,0.0,NONE,10309.78,Net Banking,Completed,3.0,2024-06-22
109058,468,Customer_468,Corporate,2022-04-15,Goa,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-05-04,2024-05-19,2024-05-21,Standard,1,2,Corporate Portal,3897.33,0.0,,7794.66,Credit Card,Completed,,
109059,122,Customer_122,Corporate,2023-08-11,Manali,Silver,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-06-04,2024-06-19,2024-06-23,Standard,2,4,Corporate Portal,3730.36,0.0,,29842.88,UPI,Completed,7.0,2024-06-30
109060,19,Customer_19,Individual,2022-06-13,Kochi,Silver,39,Saffron Manor,Mumbai,4,Budget,120,2024-10-25,2024-12-24,2024-12-29,Deluxe,1,5,Travel Agent,3655.69,0.0,NONE,18278.45,UPI,Cancelled,,
109061,87,Customer_87,Individual,2023-04-03,Manali,Platinum,8,Royal Orchid,Goa,5,Luxury,120,2024-06-23,2024-08-22,2024-08-27,Suite,1,5,Direct Website,26083.88,0.0,,130419.4,Credit Card,Completed,,
109062,238,Customer_238,Corporate,2023-11-23,Delhi,Silver,42,Coral Suites,Chennai,2,Budget,150,2024-11-10,2024-12-20,2024-12-23,Deluxe,1,3,Travel Agent,3262.41,0.0,,9787.23,UPI,Completed,9.0,2025-01-10
109063,97,Customer_97,Individual,2023-04-03,Goa,Silver,24,Banyan Retreat,Bangalore,2,Budget,40,2024-08-20,2024-08-22,2024-08-24,Suite,1,2,Travel Agent,4584.86,0.0,NONE,9169.72,Debit Card,Cancelled,,
109064,290,Customer_290,Group,2023-04-07,Chennai,Platinum,48,Amber Manor,Chennai,3,Premium,100,2024-01-26,2024-02-10,2024-02-17,Deluxe,2,7,OTA,11982.75,0.0,NONE,167758.5,UPI,Completed,,
109065,253,Customer_253,Individual,2023-04-16,Chennai,Silver,5,Hilltop Inn,Chennai,5,Budget,60,2024-01-31,2024-02-25,2024-02-26,Standard,1,1,OTA,2251.59,0.0,,2251.59,Credit Card,Completed,4.0,2024-03-01
109066,97,Customer_97,Individual,2023-04-03,Goa,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2024-03-28,2024-05-07,2024-05-09,Standard,1,2,Direct Website,2692.65,556.24,APPDEAL,4829.06,UPI,Completed,,
109067,181,Customer_181,Corporate,2022-08-21,Udaipur,Gold,51,Olive Courtyard,Mumbai,5,Premium,60,2024-03-14,2024-06-12,2024-06-13,Deluxe,1,1,Travel Agent,17063.14,1565.32,SAVE10,15497.82,Debit Card,Completed,,
109068,697,Customer_697,Corporate,2022-01-19,Bangalore,Platinum,18,Coral Haven,Pune,4,Mid-Range,150,2024-07-06,2024-07-21,2024-07-23,Deluxe,3,2,OTA,5191.12,7859.14,FEST15,23287.58,Debit Card,Completed,8.0,2024-08-06
109069,536,Customer_536,Individual,2023-04-28,Jaipur,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-02-27,2024-04-27,2024-04-29,Deluxe,1,2,OTA,7661.71,0.0,NONE,15323.42,Debit Card,Completed,,
109070,732,Customer_732,Group,2022-07-04,Udaipur,None,51,Olive Courtyard,Mumbai,5,Premium,60,2023-12-10,2024-03-09,2024-03-10,Standard,3,1,Travel Agent,9895.18,3095.71,APPDEAL,26589.83,Credit Card,Completed,4.0,2024-03-22
109071,521,Customer_521,Individual,2022-05-14,Udaipur,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-07-31,2024-08-25,2024-08-27,Suite,1,2,OTA,29146.14,15784.02,WELCOME,42508.26,Net Banking,Completed,4.0,2024-08-28
109072,169,Customer_169,Individual,2023-12-09,Jaipur,None,53,Saffron Heights,Chennai,3,Luxury,150,2023-12-28,2024-02-06,2024-02-07,Standard,1,1,OTA,12465.5,0.0,,12465.5,Net Banking,Completed,5.0,2024-02-26
109073,405,Customer_405,Individual,2022-11-08,Manali,Gold,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-08-01,2024-08-26,2024-08-27,Deluxe,1,1,OTA,5950.51,960.69,APPDEAL,4989.82,Credit Card,Completed,4.0,2024-09-12
109074,169,Customer_169,Individual,2023-12-09,Jaipur,None,14,Pearl Haven,Pune,3,Budget,120,2024-11-11,2024-12-06,2024-12-07,Standard,1,1,OTA,2032.7,0.0,NONE,2032.7,UPI,Completed,,
109075,742,Customer_742,Group,2022-03-27,Bangalore,None,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2024-03-14,2024-04-23,2024-04-25,Deluxe,2,2,Travel Agent,8006.17,5339.36,APPDEAL,26685.32,UPI,Completed,4.0,2024-05-11
109076,386,Customer_386,Individual,2022-03-19,Bangalore,Platinum,36,Amber Haven,Bangalore,4,Premium,150,2024-07-08,2024-09-06,2024-09-09,Standard,1,3,Corporate Portal,7136.58,0.0,,21409.74,Credit Card,Completed,,
109077,430,Customer_430,Individual,2023-11-30,Mumbai,None,16,Banyan Residency,Delhi,3,Budget,60,2024-02-05,2024-03-16,2024-03-17,Suite,1,1,OTA,5743.44,1603.6,WELCOME,4139.84,Debit Card,Completed,5.0,2024-03-23
109078,502,Customer_502,Group,2022-11-07,Pune,Silver,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-06-12,2024-06-19,2024-06-22,Standard,3,3,OTA,5674.15,0.0,,51067.35,Debit Card,Completed,,
109079,613,Customer_613,Individual,2022-06-26,Pune,Gold,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-10-26,2024-11-20,2024-11-23,Suite,1,3,OTA,9469.56,0.0,NONE,28408.68,Credit Card,Completed,,
109080,631,Customer_631,Individual,2023-07-21,Pune,None,52,Crimson Manor,Pune,4,Budget,40,2024-11-02,2024-11-09,2024-11-11,Deluxe,1,2,OTA,3298.22,0.0,NONE,6596.44,Net Banking,Completed,4.0,2024-11-20
109081,259,Customer_259,Individual,2023-09-24,Bangalore,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-02-26,2024-04-06,2024-04-08,Suite,1,2,Direct Website,12351.81,2846.16,FEST15,21857.46,Net Banking,Completed,4.0,2024-04-28
109082,718,Customer_718,Individual,2023-12-17,Pune,Silver,17,Indigo Palace,Udaipur,3,Budget,100,2023-12-21,2024-01-05,2024-01-07,Standard,1,2,OTA,3829.76,0.0,,7659.52,Credit Card,Completed,5.0,2024-01-26
109083,333,Customer_333,Individual,2023-07-06,Chennai,Platinum,19,Marigold Palace,Delhi,4,Mid-Range,60,2023-12-30,2024-01-24,2024-01-26,Standard,1,2,Corporate Portal,5571.34,0.0,NONE,11142.68,Net Banking,Completed,5.0,2024-01-29
109084,688,Customer_688,Corporate,2022-10-12,Jaipur,None,54,Olive Heights,Delhi,5,Budget,100,2024-10-10,2024-10-12,2024-10-15,Suite,3,3,Corporate Portal,5622.04,7829.45,WELCOME,42768.91,UPI,Completed,,
109085,726,Customer_726,Individual,2022-02-12,Jaipur,None,52,Crimson Manor,Pune,4,Budget,40,2024-10-17,2024-10-19,2024-10-22,Suite,1,3,Travel Agent,4308.29,0.0,,12924.87,UPI,Cancelled,,
109086,250,Customer_250,Individual,2023-07-06,Jaipur,Silver,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-04-25,2024-06-04,2024-06-06,Deluxe,1,2,Travel Agent,5049.69,0.0,,10099.38,UPI,Completed,5.0,2024-06-12
109087,418,Customer_418,Individual,2022-10-06,Kochi,Gold,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-08-21,2024-08-23,2024-08-26,Standard,1,3,Corporate Portal,4618.83,0.0,,13856.49,Debit Card,Completed,4.0,2024-09-09
109088,134,Customer_134,Individual,2023-04-02,Goa,Silver,25,Tusker Stay,Pune,2,Mid-Range,60,2024-06-06,2024-09-04,2024-09-06,Deluxe,1,2,Travel Agent,6028.96,0.0,NONE,12057.92,Debit Card,Completed,5.0,2024-09-13
109089,27,Customer_27,Individual,2023-02-10,Goa,Platinum,52,Crimson Manor,Pune,4,Budget,40,2024-09-03,2024-09-18,2024-09-21,Suite,1,3,Travel Agent,4116.27,0.0,,12348.81,UPI,Completed,2.0,2024-09-23
109090,627,Customer_627,Individual,2023-12-20,Kochi,Gold,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-02-24,2024-03-10,2024-03-13,Suite,1,3,Corporate Portal,11206.25,0.0,,33618.75,UPI,Completed,,
109091,53,Customer_53,Corporate,2023-02-13,Bangalore,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-10-21,2024-10-23,2024-10-25,Deluxe,3,2,OTA,8598.3,13066.66,FEST15,38523.14,UPI,Completed,3.0,2024-11-14
109092,745,Customer_745,Individual,2022-04-10,Delhi,Gold,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-04-15,2024-04-30,2024-05-05,Standard,1,5,Corporate Portal,4369.34,0.0,NONE,21846.7,Debit Card,Completed,5.0,2024-05-13
109093,179,Customer_179,Corporate,2022-05-01,Manali,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-01-14,2024-02-23,2024-02-25,Deluxe,1,2,OTA,7228.82,0.0,,14457.64,UPI,Completed,,
109094,286,Customer_286,Group,2023-03-08,Delhi,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-04-30,2024-05-02,2024-05-04,Deluxe,5,2,OTA,7851.59,0.0,,78515.9,Debit Card,Cancelled,,
109095,93,Customer_93,Individual,2022-01-27,Delhi,Silver,52,Crimson Manor,Pune,4,Budget,40,2024-03-17,2024-06-15,2024-06-18,Deluxe,1,3,Travel Agent,3023.46,1585.8,SAVE10,7484.58,UPI,Completed,5.0,2024-06-25
109096,731,Customer_731,Individual,2023-01-05,Bangalore,Gold,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-05-25,2024-06-09,2024-06-11,Deluxe,1,2,Travel Agent,6694.99,0.0,NONE,13389.98,UPI,Completed,5.0,2024-06-15
109097,478,Customer_478,Individual,2022-11-29,Chennai,None,14,Pearl Haven,Pune,3,Budget,120,2024-11-21,2024-11-28,2024-11-30,Deluxe,1,2,Direct Website,3587.05,1303.95,SAVE10,5870.15,Credit Card,Completed,5.0,2024-12-04
109098,542,Customer_542,Corporate,2023-05-01,Goa,Gold,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-07-07,2024-09-05,2024-09-08,Deluxe,1,3,Corporate Portal,5612.15,0.0,NONE,16836.45,Debit Card,Completed,8.0,2024-09-20
109099,670,Customer_670,Individual,2023-10-06,Jaipur,None,17,Indigo Palace,Udaipur,3,Budget,100,2024-09-16,2024-10-26,2024-10-27,Suite,1,1,OTA,5427.4,712.58,SAVE10,4714.82,Debit Card,Completed,3.0,2024-10-31
109100,30,Customer_30,Corporate,2023-07-03,Delhi,None,34,Velvet Palace,Pune,2,Premium,150,2024-01-10,2024-01-12,2024-01-15,Deluxe,1,3,Corporate Portal,9809.39,2401.18,WELCOME,27026.99,Credit Card,Completed,,
109101,222,Customer_222,Individual,2023-03-08,Chennai,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-08-02,2024-10-01,2024-10-04,Suite,1,3,Corporate Portal,8463.11,4974.92,FEST15,20414.41,Net Banking,Cancelled,,
109102,159,Customer_159,Individual,2022-04-09,Mumbai,Silver,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-02-11,2024-05-11,2024-05-13,Deluxe,1,2,Travel Agent,7509.34,1579.81,SAVE10,13438.87,Net Banking,Cancelled,,
109103,475,Customer_475,Corporate,2023-12-12,Delhi,Silver,23,Sapphire Retreat,Goa,2,Luxury,60,2024-10-11,2024-10-18,2024-10-19,Suite,3,1,Corporate Portal,48019.43,16180.9,WELCOME,127877.39,Debit Card,Completed,8.0,2024-10-31
109104,525,Customer_525,Individual,2023-09-27,Goa,Silver,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-04-15,2024-04-30,2024-05-01,Deluxe,1,1,OTA,6240.86,0.0,,6240.86,Debit Card,Completed,3.0,2024-05-06
109105,101,Customer_101,Individual,2022-02-08,Manali,None,23,Sapphire Retreat,Goa,2,Luxury,60,2024-01-30,2024-03-30,2024-04-02,Standard,1,3,Direct Website,19812.59,10631.26,FEST15,48806.51,UPI,Completed,,
109106,776,Customer_776,Corporate,2022-11-12,Mumbai,Silver,35,Maple Retreat,Bangalore,2,Premium,100,2023-11-26,2024-02-24,2024-02-27,Deluxe,2,3,Direct Website,12070.8,3780.99,WELCOME,68643.81,Credit Card,Completed,6.0,2024-02-29
109107,485,Customer_485,Individual,2022-09-03,Goa,None,32,Saffron Palace,Pune,5,Mid-Range,30,2023-12-15,2024-01-09,2024-01-12,Deluxe,1,3,Corporate Portal,6306.09,2415.29,FEST15,16502.98,Net Banking,Cancelled,,
109108,385,Customer_385,Individual,2023-09-17,Pune,Silver,7,Royal Orchid,Chennai,4,Budget,80,2024-06-26,2024-07-21,2024-07-28,Deluxe,1,7,Travel Agent,3096.3,0.0,NONE,21674.1,Debit Card,Completed,4.0,2024-08-14
109109,687,Customer_687,Corporate,2022-08-10,Manali,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-11-10,2024-12-20,2024-12-25,Deluxe,2,5,Corporate Portal,7820.34,0.0,NONE,78203.4,Credit Card,Completed,,
109110,707,Customer_707,Individual,2023-05-23,Pune,None,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-05-16,2024-06-10,2024-06-12,Deluxe,1,2,OTA,6399.38,0.0,NONE,12798.76,UPI,Completed,5.0,2024-06-20
109111,282,Customer_282,Individual,2023-06-20,Bangalore,Gold,24,Banyan Retreat,Bangalore,2,Budget,40,2024-10-16,2024-11-25,2024-11-28,Suite,1,3,OTA,4418.05,0.0,NONE,13254.15,Credit Card,Cancelled,,
109112,39,Customer_39,Individual,2023-01-15,Delhi,None,22,Banyan Stay,Manali,2,Budget,30,2024-10-20,2024-11-04,2024-11-08,Standard,1,4,OTA,1986.8,1777.26,WELCOME,6169.94,Net Banking,Cancelled,,
109113,229,Customer_229,Individual,2022-07-09,Bangalore,Silver,53,Saffron Heights,Chennai,3,Luxury,150,2024-11-17,2024-11-24,2024-11-28,Standard,1,4,Corporate Portal,17661.24,10013.19,WELCOME,60631.77,Credit Card,Completed,,
109114,361,Customer_361,Corporate,2023-10-09,Pune,None,34,Velvet Palace,Pune,2,Premium,150,2024-06-19,2024-07-14,2024-07-21,Suite,2,7,OTA,15982.69,49396.95,SAVE10,174360.71,Credit Card,Completed,,
109115,57,Customer_57,Individual,2022-05-06,Bangalore,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-04-06,2024-04-08,2024-04-09,Standard,1,1,Corporate Portal,11805.4,0.0,,11805.4,Net Banking,Completed,1.0,2024-04-28
109116,192,Customer_192,Corporate,2022-06-12,Pune,None,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-08-27,2024-10-06,2024-10-07,Standard,3,1,Corporate Portal,8186.56,0.0,,24559.68,Debit Card,Completed,6.0,2024-10-22
109117,720,Customer_720,Individual,2023-07-09,Manali,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-08-05,2024-10-04,2024-10-06,Deluxe,1,2,Corporate Portal,7421.12,0.0,,14842.24,Credit Card,Completed,,
109118,540,Customer_540,Corporate,2023-10-10,Manali,Platinum,41,Marigold Residency,Pune,4,Mid-Range,60,2024-10-15,2024-10-30,2024-11-02,Suite,3,3,Corporate Portal,10422.86,0.0,,93805.74,Credit Card,Completed,8.0,2024-11-07
109119,315,Customer_315,Individual,2023-11-20,Delhi,None,11,Coral Palace,Mumbai,3,Premium,100,2024-10-13,2024-10-28,2024-10-30,Deluxe,1,2,OTA,15858.03,6426.05,WELCOME,25290.01,Net Banking,Completed,2.0,2024-11-12
109120,490,Customer_490,Individual,2022-08-05,Bangalore,Silver,39,Saffron Manor,Mumbai,4,Budget,120,2024-12-08,2024-12-10,2024-12-13,Standard,1,3,OTA,2693.4,0.0,,8080.2,UPI,Completed,5.0,2024-12-15
109121,675,Customer_675,Individual,2023-09-13,Kochi,None,51,Olive Courtyard,Mumbai,5,Premium,60,2024-04-30,2024-06-29,2024-07-02,Standard,1,3,Direct Website,11677.82,0.0,,35033.46,UPI,Completed,,
109122,231,Customer_231,Group,2022-03-12,Goa,Gold,51,Olive Courtyard,Mumbai,5,Premium,60,2024-02-10,2024-02-25,2024-02-27,Standard,4,2,Travel Agent,11136.66,0.0,NONE,89093.28,UPI,Completed,5.0,2024-03-02
109123,4,Customer_4,Group,2023-11-29,Bangalore,None,13,Tusker Palace,Goa,5,Mid-Range,80,2024-07-19,2024-07-26,2024-07-29,Deluxe,5,3,OTA,5146.3,0.0,NONE,77194.5,Credit Card,Cancelled,5.0,2024-08-15
109124,126,Customer_126,Group,2023-10-11,Pune,None,45,Cedar Heights,Udaipur,3,Budget,120,2024-05-06,2024-05-13,2024-05-16,Standard,5,3,Direct Website,2964.56,0.0,,44468.4,Net Banking,Completed,4.0,2024-05-25
109125,787,Customer_787,Group,2022-04-09,Mumbai,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-10-31,2024-12-10,2024-12-13,Standard,2,3,Direct Website,4458.21,3187.56,APPDEAL,23561.7,Debit Card,Completed,5.0,2024-12-15
109126,228,Customer_228,Individual,2023-12-02,Mumbai,Silver,36,Amber Haven,Bangalore,4,Premium,150,2024-07-03,2024-07-10,2024-07-13,Deluxe,1,3,Corporate Portal,11159.43,1969.71,APPDEAL,31508.58,Debit Card,Completed,,
109127,76,Customer_76,Individual,2023-02-13,Chennai,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-10-17,2024-11-01,2024-11-04,Standard,1,3,Corporate Portal,5181.57,1248.88,WELCOME,14295.83,UPI,Cancelled,,
109128,639,Customer_639,Corporate,2022-11-26,Chennai,None,5,Hilltop Inn,Chennai,5,Budget,60,2024-01-17,2024-02-01,2024-02-02,Standard,1,1,Direct Website,1890.64,342.5,APPDEAL,1548.14,Debit Card,Completed,9.0,2024-02-20
109129,220,Customer_220,Individual,2023-06-08,Jaipur,Gold,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-03-27,2024-04-11,2024-04-16,Standard,1,5,Direct Website,13345.91,0.0,NONE,66729.55,Credit Card,Completed,5.0,2024-04-29
109130,619,Customer_619,Individual,2023-01-09,Kochi,Silver,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-09-19,2024-09-26,2024-09-28,Standard,1,2,Direct Website,4647.12,0.0,,9294.24,Debit Card,Completed,,
109131,569,Customer_569,Corporate,2023-11-28,Udaipur,None,35,Maple Retreat,Bangalore,2,Premium,100,2024-08-15,2024-10-14,2024-10-16,Standard,1,2,Corporate Portal,9344.63,1542.64,WELCOME,17146.62,UPI,Completed,,
109132,564,Customer_564,Individual,2023-09-14,Chennai,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-03-31,2024-04-02,2024-04-03,Standard,1,1,Corporate Portal,4380.26,0.0,NONE,4380.26,Credit Card,Completed,,
109133,53,Customer_53,Corporate,2023-02-13,Bangalore,None,30,Ivory Retreat,Jaipur,5,Budget,60,2024-05-02,2024-06-11,2024-06-14,Suite,1,3,Corporate Portal,4131.12,0.0,,12393.36,UPI,Completed,,
109134,93,Customer_93,Individual,2022-01-27,Delhi,Silver,35,Maple Retreat,Bangalore,2,Premium,100,2024-11-10,2024-11-17,2024-11-24,Standard,1,7,OTA,10528.25,14044.22,FEST15,59653.53,UPI,Completed,,
109135,125,Customer_125,Individual,2023-06-14,Manali,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-06-25,2024-07-10,2024-07-12,Deluxe,1,2,Corporate Portal,7469.22,0.0,,14938.44,Credit Card,Completed,,
109136,456,Customer_456,Corporate,2022-10-30,Manali,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-01-27,2024-01-29,2024-02-05,Deluxe,2,7,OTA,11011.54,0.0,,154161.56,Credit Card,Completed,7.0,2024-02-06
109137,721,Customer_721,Individual,2022-07-05,Manali,None,52,Crimson Manor,Pune,4,Budget,40,2024-02-01,2024-02-16,2024-02-17,Deluxe,1,1,OTA,2520.39,0.0,NONE,2520.39,Net Banking,Cancelled,,
109138,553,Customer_553,Individual,2023-11-11,Jaipur,None,18,Coral Haven,Pune,4,Mid-Range,150,2024-05-22,2024-06-16,2024-06-19,Standard,1,3,OTA,4343.6,0.0,,13030.8,Credit Card,Completed,,
109139,127,Customer_127,Individual,2022-08-05,Chennai,Platinum,48,Amber Manor,Chennai,3,Premium,100,2024-08-26,2024-11-24,2024-11-27,Suite,1,3,OTA,19951.66,0.0,,59854.98,UPI,Completed,4.0,2024-11-30
109140,554,Customer_554,Group,2022-11-15,Kochi,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-04-20,2024-05-15,2024-05-18,Standard,2,3,Direct Website,4010.54,0.0,,24063.24,Credit Card,Cancelled,,
109141,244,Customer_244,Individual,2023-05-24,Jaipur,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-01-10,2024-02-19,2024-02-20,Standard,1,1,Corporate Portal,4544.37,0.0,,4544.37,Debit Card,Cancelled,,
109142,707,Customer_707,Individual,2023-05-23,Pune,None,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-01-07,2024-01-14,2024-01-16,Deluxe,1,2,OTA,5408.12,0.0,,10816.24,Credit Card,Completed,,
109143,474,Customer_474,Individual,2022-11-12,Goa,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-02-20,2024-02-27,2024-02-28,Suite,1,1,Direct Website,28510.22,0.0,,28510.22,Credit Card,Completed,4.0,2024-03-11
109144,548,Customer_548,Group,2023-06-14,Delhi,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2023-12-19,2024-03-18,2024-03-21,Standard,4,3,Direct Website,4023.27,0.0,NONE,48279.24,UPI,Cancelled,,
109145,245,Customer_245,Individual,2023-07-15,Mumbai,None,7,Royal Orchid,Chennai,4,Budget,80,2024-01-01,2024-01-08,2024-01-13,Deluxe,1,5,Direct Website,3110.15,0.0,NONE,15550.75,Debit Card,Completed,,
109146,425,Customer_425,Individual,2023-03-16,Manali,None,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2023-11-26,2024-01-05,2024-01-07,Standard,1,2,OTA,5582.05,0.0,,11164.1,Net Banking,Cancelled,,
109147,735,Customer_735,Individual,2023-09-28,Pune,Gold,54,Olive Heights,Delhi,5,Budget,100,2023-12-01,2024-01-30,2024-02-02,Deluxe,1,3,Corporate Portal,3305.64,1305.87,WELCOME,8611.05,UPI,Completed,4.0,2024-02-12
109148,347,Customer_347,Corporate,2023-02-16,Pune,None,16,Banyan Residency,Delhi,3,Budget,60,2024-06-11,2024-09-09,2024-09-12,Deluxe,3,3,Corporate Portal,3773.7,0.0,NONE,33963.3,UPI,Cancelled,,
109149,669,Customer_669,Corporate,2023-12-21,Kochi,Platinum,51,Olive Courtyard,Mumbai,5,Premium,60,2024-06-10,2024-06-25,2024-06-26,Deluxe,1,1,Travel Agent,13274.14,0.0,,13274.14,Credit Card,Completed,7.0,2024-06-30
109150,5,Customer_5,Individual,2023-05-23,Chennai,Silver,48,Amber Manor,Chennai,3,Premium,100,2024-04-17,2024-04-24,2024-04-27,Deluxe,1,3,OTA,11353.35,0.0,NONE,34060.05,Net Banking,Completed,,
109151,241,Customer_241,Group,2022-12-15,Bangalore,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-09-01,2024-10-31,2024-11-03,Deluxe,2,3,Direct Website,23788.09,16676.64,APPDEAL,126051.9,UPI,Completed,,
109152,316,Customer_316,Individual,2023-05-10,Manali,Gold,11,Coral Palace,Mumbai,3,Premium,100,2023-10-14,2024-01-12,2024-01-15,Standard,1,3,OTA,10991.64,0.0,NONE,32974.92,Credit Card,Completed,1.0,2024-01-22
109153,252,Customer_252,Individual,2023-09-19,Chennai,None,46,Coral Manor,Kochi,4,Budget,80,2024-09-09,2024-09-24,2024-09-25,Standard,1,1,Travel Agent,1691.49,117.47,SAVE10,1574.02,Net Banking,Cancelled,,
109154,729,Customer_729,Individual,2022-05-11,Udaipur,Platinum,1,The Grand Plaza,Kochi,5,Premium,60,2023-12-26,2024-01-10,2024-01-12,Standard,1,2,Travel Agent,7319.89,0.0,NONE,14639.78,UPI,Completed,5.0,2024-01-19
109155,469,Customer_469,Individual,2023-10-14,Goa,Platinum,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-03-18,2024-04-27,2024-05-01,Suite,1,4,OTA,29751.57,0.0,NONE,119006.28,UPI,No-Show,,
109156,567,Customer_567,Individual,2022-06-11,Chennai,Gold,41,Marigold Residency,Pune,4,Mid-Range,60,2024-05-13,2024-05-28,2024-06-02,Deluxe,1,5,Travel Agent,5737.09,5383.7,WELCOME,23301.75,Credit Card,Completed,4.0,2024-06-07
